church_name,denomination,address,city,state,zip,phone,website,email,source_url
Northgate Church,Southern Baptist Convention,,,,,817-439-3236,https://www.google.com/maps/place/+Haslet+TX+76052-0250,,https://churches.sbc.net/church/northgate-church/
Northlake Baptist Church,Southern Baptist Convention,,,,,972-487-1293,https://www.google.com/maps/place/+Garland+TX+75040-5323,,https://churches.sbc.net/church/northlake-baptist-church/
Northfield Hills Baptist Church,Southern Baptist Convention,,,,,248-641-5935,https://www.google.com/maps/place/+Troy+MI+48098-4313,,https://churches.sbc.net/church/northfield-hills-baptist-church/
"Northlake Baptist Church of Gainesville, Inc.",Southern Baptist Convention,,,,,(770) 536-7338,https://www.google.com/maps/place/+Gainesville+GA+30506-5323,,https://churches.sbc.net/church/northlake-baptist-church-of-gainesville-inc/
Northgate Baptist Church,Southern Baptist Convention,,,,,(813) 933-6741,https://www.google.com/maps/place/+Tampa+FL+33612-7755,,https://churches.sbc.net/church/northgate-baptist-church-3/
Northland Baptist Church,Southern Baptist Convention,,,,,816-587-2268,https://www.google.com/maps/place/+Kansas City+MO+64151-2075,,https://churches.sbc.net/church/northland-baptist-church/
"Northlake Church, Lago Vista",Southern Baptist Convention,,,,,(512) 522-4372,https://www.google.com/maps/place/+Lago Vista+TX+78645-8068,,https://churches.sbc.net/church/northlake-church-lago-vista/
NorthPark,Southern Baptist Convention,,,,,(205) 352-4010,https://www.google.com/maps/place/+Trussville+AL+35173,,https://churches.sbc.net/church/northpark/
Northpark Community Church Of San Bernardino,Southern Baptist Convention,,,,,(909) 886-8075,https://www.google.com/maps/place/+San Bernardino+CA+92407-3132,,https://churches.sbc.net/church/northpark-community-church-of-san-bernardino/
Northland en Espanol,Southern Baptist Convention,,,,,2231030000,https://www.google.com/maps/place/+Kansas City+MO+64151-2075,,https://churches.sbc.net/church/northland-en-espanol/
Northpoint Evangelical Free Church,Southern Baptist Convention,,,,,(951) 734-1335,https://www.google.com/maps/place/+Corona+CA+92882,,https://churches.sbc.net/church/northpoint-evangelical-free-church/
NorthPointe Community Church,Southern Baptist Convention,,,,,(559) 276-2300,https://www.google.com/maps/place/+Fresno+CA+93722-2977,,https://churches.sbc.net/church/northpointe-community-church/
"Northpointe (First Baptist Church, Joshua)",Southern Baptist Convention,,,,,817-546-5212,https://www.google.com/maps/place/+Burleson+TX+76028,,https://churches.sbc.net/church/northpointe-first-baptist-church-joshua/
Northport Baptist Church,Southern Baptist Convention,,,,,(205) 345-0100,https://www.google.com/maps/place/+Northport+AL+35476-4436,,https://churches.sbc.net/church/northport-baptist-church-2/
Northland New Life Church,Southern Baptist Convention,,,,,816-674-7997,https://www.google.com/maps/place/+Liberty+MO+64068,,https://churches.sbc.net/church/northland-new-life-church/
"Northrich Church, Richardson",Southern Baptist Convention,,,,,(972) 235-8344,https://www.google.com/maps/place/+Richardson+TX+75080-4503,,https://churches.sbc.net/church/northrich-church-richardson/
Northport Baptist Church,Southern Baptist Convention,,,,,(423) 623-5174,https://www.google.com/maps/place/+Newport+TN+37821-2016,,https://churches.sbc.net/church/northport-baptist-church/
Northridge Baptist Church,Southern Baptist Convention,,,,,325-655-4284,https://www.google.com/maps/place/+San Angelo+TX+76901-5409,,https://churches.sbc.net/church/northridge-baptist-church-2/
Northridge Baptist Church,Southern Baptist Convention,,,,,325-646-5895,https://www.google.com/maps/place/+Early+TX+76802-3240,,https://churches.sbc.net/church/northridge-baptist-church-3/
Northridge Baptist Church,Southern Baptist Convention,,,,,260-489-6633,https://www.google.com/maps/place/+Fort Wayne+IN+46825-3724,,https://churches.sbc.net/church/northridge-baptist-church/
Northridge Church Network,Southern Baptist Convention,,,,,(785) 284-3060,https://www.google.com/maps/place/+Sabetha+KS+66534,,https://churches.sbc.net/church/northridge-church-network/
NorthRidge Ministries,Southern Baptist Convention,,,,,(863) 422-4488,https://www.google.com/maps/place/+Haines City+FL+33844-1501,,https://churches.sbc.net/church/northridge-ministries/
"Northridge Baptist Church, Inc.",Southern Baptist Convention,,,,,(478) 742-3244,https://www.google.com/maps/place/+Macon+GA+31211-1045,,https://churches.sbc.net/church/northridge-baptist-church-inc/
Northshire Baptist Church,Southern Baptist Convention,,,,,802-362-1988,https://www.google.com/maps/place/+Manchester Center+VT+05255-9483,,https://churches.sbc.net/church/northshire-baptist-church/
Northside,Southern Baptist Convention,,,,,(334) 566-2206,https://www.google.com/maps/place/+Troy+AL+36081,,https://churches.sbc.net/church/northside-5/
NorthRoad Community Church of Moscow Mills,Southern Baptist Convention,,,,,(636) 356-1600,https://www.google.com/maps/place/+Moscow Mills+MO+63362-1039,,https://churches.sbc.net/church/northroad-community-church-of-moscow-mills/
Northshore Church,Southern Baptist Convention,,,,,(985) 726-6178,https://www.google.com/maps/place/+Slidell+LA+70458-2248,,https://churches.sbc.net/church/northshore-church/
Northside,Southern Baptist Convention,,,,,6695800000,https://www.google.com/maps/place/+Opelika+AL+36801-2323,,https://churches.sbc.net/church/northside-3/
Northside,Southern Baptist Convention,,,,,(334) 874-8276,https://www.google.com/maps/place/+Selma+AL+36701-3947,,https://churches.sbc.net/church/northside-4/
Northside,Southern Baptist Convention,,,,,(256) 734-8717,https://www.google.com/maps/place/+Cullman+AL+35055-2729,,https://churches.sbc.net/church/northside-2/
Northside,Southern Baptist Convention,,,,,(910) 863-3780,https://www.google.com/maps/place/+Bladenboro+NC+28320-8908,,https://churches.sbc.net/church/northside/
Northside Baptist Church,Southern Baptist Convention,,,,,804-746-4952,https://www.google.com/maps/place/+Mechanicsvlle+VA+23116-0023,,https://churches.sbc.net/church/northside-baptist-church-51/
Northside Baptist Church,Southern Baptist Convention,,,,,315-652-3160,https://www.google.com/maps/place/+Liverpool+NY+13090-1923,,https://churches.sbc.net/church/northside-baptist-church-52/
Northside Baptist,Southern Baptist Convention,,,,,740-366-6679,https://www.google.com/maps/place/+Newark+OH+43055-3159,,https://churches.sbc.net/church/northside-baptist/
Northside At Addison,Southern Baptist Convention,,,,,2302000000,https://www.google.com/maps/place/+Addison+AL+35540,,https://churches.sbc.net/church/northside-at-addison/
Northside Baptist Church,Southern Baptist Convention,,,,,432-586-3542,https://www.google.com/maps/place/+Kermit+TX+79745-2811,,https://churches.sbc.net/church/northside-baptist-church-49/
Northside Baptist Church,Southern Baptist Convention,,,,,409-945-4820,https://www.google.com/maps/place/+Texas City+TX+77592,,https://churches.sbc.net/church/northside-baptist-church-50/
Northside Baptist Church,Southern Baptist Convention,,,,,(870) 692-5441,https://www.google.com/maps/place/+Star City+AR+71667,,https://churches.sbc.net/church/northside-baptist-church-55/
Northside Baptist Church,Southern Baptist Convention,,,,,937-399-0300,https://www.google.com/maps/place/+Springfield+OH+45503-2441,,https://churches.sbc.net/church/northside-baptist-church-47/
Northside Baptist Church,Southern Baptist Convention,,,,,(936) 218-6423,https://www.google.com/maps/place/+Highlands+TX+77562-2305,,https://churches.sbc.net/church/northside-baptist-church-48/
Northside Baptist Church,Southern Baptist Convention,,,,,(239) 997-5440,https://www.google.com/maps/place/+North Fort Myers+FL+33903-2221,,https://churches.sbc.net/church/northside-baptist-church-44/
Northside Baptist Church,Southern Baptist Convention,,,,,903-872-5601,https://www.google.com/maps/place/+Corsicana+TX+75110-1212,,https://churches.sbc.net/church/northside-baptist-church-45/
Northside Baptist Church,Southern Baptist Convention,,,,,(863) 773-6947,https://www.google.com/maps/place/+Wauchula+FL+33873-2021,,https://churches.sbc.net/church/northside-baptist-church-43/
Northside Baptist Church,Southern Baptist Convention,,,,,361-578-1568,https://www.google.com/maps/place/+Victoria+TX+77901-2716,,https://churches.sbc.net/church/northside-baptist-church-46/
Northside Baptist Church,Southern Baptist Convention,,,,,(936) 756-4630,https://www.google.com/maps/place/+Conroe+TX+77303,,https://churches.sbc.net/church/northside-baptist-church-38/
Northside Baptist Church,Southern Baptist Convention,,,,,(985) 643-8925,https://www.google.com/maps/place/+Slidell+LA+70458-5316,,https://churches.sbc.net/church/northside-baptist-church-39/
Northside Baptist Church,Southern Baptist Convention,,,,,(225) 664-3161,https://www.google.com/maps/place/+Denham Spgs+LA+70726-2513,,https://churches.sbc.net/church/northside-baptist-church-36/
Northside Baptist Church,Southern Baptist Convention,,,,,4301760000,https://www.google.com/maps/place/+Dequincy+LA+70633,,https://churches.sbc.net/church/northside-baptist-church-37/
Northside Baptist Church,Southern Baptist Convention,,,,,(850) 836-4466,https://www.google.com/maps/place/+Ponce de Leon+FL+32455-0035,,https://churches.sbc.net/church/northside-baptist-church-35/
Northside Baptist Church,Southern Baptist Convention,,,,,(813) 752-2779,https://www.google.com/maps/place/+Plant City+FL+33563-1822,,https://churches.sbc.net/church/northside-baptist-church-42/
Northside Baptist Church,Southern Baptist Convention,,,,,(870) 355-2000,https://www.google.com/maps/place/+Eudora+AR+71640-2202,,https://churches.sbc.net/church/northside-baptist-church-53/
Northside Baptist Church,Southern Baptist Convention,,,,,830-278-2936,https://www.google.com/maps/place/+Uvalde+TX+76099,,https://churches.sbc.net/church/northside-baptist-church-54/
Northside Baptist Church,Southern Baptist Convention,,,,,(863) 859-7220,https://www.google.com/maps/place/+Lakeland+FL+33810-2664,,https://churches.sbc.net/church/northside-baptist-church-41/
Northside Baptist Church,Southern Baptist Convention,,,,,(904) 964-7124,https://www.google.com/maps/place/+Starke+FL+32091-5043,,https://churches.sbc.net/church/northside-baptist-church-40/
Northside Baptist Church,Southern Baptist Convention,,,,,540-371-2048,https://www.google.com/maps/place/+Fredericksburg+VA+22401,,https://churches.sbc.net/church/northside-baptist-church-4/
Northside Baptist Church,Southern Baptist Convention,,,,,330-759-9260,https://www.google.com/maps/place/+Youngstown+OH+44505-1954,,https://churches.sbc.net/church/northside-baptist-church-2/
Northside Baptist Church,Southern Baptist Convention,,,,,317-255-6692,https://www.google.com/maps/place/+Indianapolis+IN+46220-2205,,https://churches.sbc.net/church/northside-baptist-church-3/
Northside Baptist Church,Southern Baptist Convention,,,,,(815) 288-5212,https://www.google.com/maps/place/+Dixon+IL+61021,,https://churches.sbc.net/church/northside-baptist-church/
Northside Baptist Church,Southern Baptist Convention,,,,,(336) 275-9588,https://www.google.com/maps/place/+Greensboro+NC+27405-5606,,https://churches.sbc.net/church/northside-baptist-church-11/
Northside Baptist Church,Southern Baptist Convention,,,,,(270) 247-4861,https://www.google.com/maps/place/+Mayfield+KY+42066-1131,,https://churches.sbc.net/church/northside-baptist-church-9/
Northside Baptist Church,Southern Baptist Convention,,,,,(731) 686-1291,https://www.google.com/maps/place/+Milan+TN+38358-1624,,https://churches.sbc.net/church/northside-baptist-church-12/
Northside Baptist Church,Southern Baptist Convention,,,,,(270) 759-9861,https://www.google.com/maps/place/+Almo+KY+42020,,https://churches.sbc.net/church/northside-baptist-church-10/
Northside Baptist Church,Southern Baptist Convention,,,,,(270) 365-6062,https://www.google.com/maps/place/+Princeton+KY+42445,,https://churches.sbc.net/church/northside-baptist-church-8/
Northside Baptist Church,Southern Baptist Convention,,,,,(270) 765-6424,https://www.google.com/maps/place/+Elizabethtown+KY+42701-6424,,https://churches.sbc.net/church/northside-baptist-church-6/
Northside Baptist Church,Southern Baptist Convention,,,,,(615) 896-6440,https://www.google.com/maps/place/+Murfreesboro+TN+37129-1227,,https://churches.sbc.net/church/northside-baptist-church-13/
Northside Baptist Church,Southern Baptist Convention,,,,,(806) 293-2937,https://www.google.com/maps/place/+Plainview+TX+79072-2135,,https://churches.sbc.net/church/northside-baptist-church-24/
Northside Baptist Church,Southern Baptist Convention,,,,,864-418-8392,https://www.google.com/maps/place/+Calhoun Falls+SC+29628-1260,,https://churches.sbc.net/church/northside-baptist-church-25/
Northside Baptist Church,Southern Baptist Convention,,,,,6897000000,https://www.google.com/maps/place/+Morganfield+KY+42437,,https://churches.sbc.net/church/northside-baptist-church-7/
Northside Baptist Church,Southern Baptist Convention,,,,,(205) 668-0192,https://www.google.com/maps/place/+Calera+AL+35040,,https://churches.sbc.net/church/northside-baptist-church-31/
Northside Baptist Church,Southern Baptist Convention,,,,,(205) 299-0526,https://www.google.com/maps/place/+Clanton+AL+35045-2458,,https://churches.sbc.net/church/northside-baptist-church-32/
Northside Baptist Church,Southern Baptist Convention,,,,,(803) 520-5660,https://www.google.com/maps/place/+Lexington+SC+29072-9147,,https://churches.sbc.net/church/northside-baptist-church-26/
Northside Baptist Church,Southern Baptist Convention,,,,,(859) 744-2792,https://www.google.com/maps/place/+Winchester+KY+40391-1537,,https://churches.sbc.net/church/northside-baptist-church-5/
Northside Baptist Church,Southern Baptist Convention,,,,,(806) 239-0346,https://www.google.com/maps/place/+Abernathy+TX+79311-2114,,https://churches.sbc.net/church/northside-baptist-church-28/
Northside Baptist Church,Southern Baptist Convention,,,,,(205) 384-3214,https://www.google.com/maps/place/+Jasper+AL+35501-3835,,https://churches.sbc.net/church/northside-baptist-church-27/
Northside Baptist Church,Southern Baptist Convention,,,,,(870) 367-5860,https://www.google.com/maps/place/+Monticello+AR+71655-4239,,https://churches.sbc.net/church/northside-baptist-church-29/
Northside Baptist Church,Southern Baptist Convention,,,,,803-534-1199,https://www.google.com/maps/place/+Orangeburg+SC+29115-4226,,https://churches.sbc.net/church/northside-baptist-church-30/
Northside Baptist Church,Southern Baptist Convention,,,,,(731) 926-0889,https://www.google.com/maps/place/+Savannah+TN+38372-1303,,https://churches.sbc.net/church/northside-baptist-church-16/
Northside Baptist Church,Southern Baptist Convention,,,,,803-327-7119,https://www.google.com/maps/place/+Rock Hill+SC+29730-4211,,https://churches.sbc.net/church/northside-baptist-church-17/
Northside Baptist Church,Southern Baptist Convention,,,,,(580) 355-6631,https://www.google.com/maps/place/+Lawton+OK+73507-3750,,https://churches.sbc.net/church/northside-baptist-church-21/
